Year,Province_ID,Province_Sale_ID,Fert_ID,Method_ID,Crop_Type,Fertilizer_Applied,Emissions,EcoDistrict
1999,AB,AB,3,2,Annual,1595788.944,76568.98339,683
1999,AB,AB,3,2,Annual,1705024.49,83859.56774,802
1999,AB,AB,3,2,Annual,1745960.329,83992.5989,590
1999,AB,AB,3,2,Annual,1757443.845,86258.45855,750
1999,AB,AB,3,2,Annual,1774516.175,85963.66098,688
1999,AB,AB,3,2,Annual,1815044.979,86759.07254,703
1999,AB,AB,3,2,Annual,1982448.045,104415.5228,739
1999,AB,AB,3,2,Annual,1986296.707,96482.14243,595
1999,AB,AB,3,2,Annual,2045976.621,99470.15574,680
1999,AB,AB,3,2,Annual,2053247.455,99898.31656,598
1999,AB,AB,3,2,Annual,2061473.554,98711.5294,708
1999,AB,AB,3,2,Annual,2218542.257,105938.0727,769
1999,AB,AB,3,2,Annual,2241542.421,108942.9511,593
1999,AB,AB,3,2,Annual,2296386.805,111815.4406,681
1999,AB,AB,3,2,Annual,2301036.425,134688.0019,791
1999,AB,AB,3,2,Annual,2407184.031,115598.5955,586
1999,AB,AB,3,2,Annual,2483433.542,121984.3319,737
1999,AB,AB,3,2,Annual,2507950.681,119854.2609,596
1999,AB,AB,3,2,Annual,2668889.066,129086.5717,588
1999,AB,AB,3,2,Annual,3180783.912,153891.268,684
1999,AB,AB,3,2,Annual,3325306.158,160020.1951,678
1999,AB,AB,3,2,Annual,3331627.879,163862.0884,746
1999,AB,AB,3,2,Annual,3361914.022,162726.522,591
1999,AB,AB,3,2,Annual,3387396.666,165214.3329,729
1999,AB,AB,3,2,Annual,3394796.434,165592.0888,781
1999,AB,AB,3,2,Annual,3473774.677,186512.6948,800
1999,AB,AB,3,2,Annual,3513020.221,169530.5115,592
1999,AB,AB,3,2,Annual,3534734.056,171298.5428,738
1999,AB,AB,3,2,Annual,3576345.316,174090.6745,9687
1999,AB,AB,3,2,Annual,3868081.989,189800.331,740
1999,AB,AB,3,2,Annual,4015261.869,204889.7904,793
1999,AB,AB,3,2,Annual,4516211.909,220342.6609,728
1999,AB,AB,3,2,Annual,4606477.458,226240.0684,744
1999,AB,AB,3,2,Annual,5315705.559,323268.1906,828
1999,AB,AB,3,2,Annual,6469012.513,316488.4975,727
1999,AB,AB,3,2,Annual,7792183.206,452731.7436,798
1999,AB,AB,3,2,Annual,11392032.69,549963.2441,731
1999,AB,AB,3,2,Annual,11691558.54,572704.6143,730
1999,AB,AB,3,3,Annual,0,0,244
1999,AB,AB,3,3,Annual,0,0,583
1999,AB,AB,3,3,Annual,0,0,584
1999,AB,AB,3,3,Annual,0,0,586
1999,AB,AB,3,3,Annual,0,0,587
1999,AB,AB,3,3,Annual,0,0,588
1999,AB,AB,3,3,Annual,0,0,589
1999,AB,AB,3,3,Annual,0,0,590
1999,AB,AB,3,3,Annual,0,0,591
1999,AB,AB,3,3,Annual,0,0,592
1999,AB,AB,3,3,Annual,0,0,593
1999,AB,AB,3,3,Annual,0,0,594
1999,AB,AB,3,3,Annual,0,0,595
1999,AB,AB,3,3,Annual,0,0,596
1999,AB,AB,3,3,Annual,0,0,597
1999,AB,AB,3,3,Annual,0,0,598
1999,AB,AB,3,3,Annual,0,0,599
1999,AB,AB,3,3,Annual,0,0,600
1999,AB,AB,3,3,Annual,0,0,609
1999,AB,AB,3,3,Annual,0,0,610
1999,AB,AB,3,3,Annual,0,0,611
1999,AB,AB,3,3,Annual,0,0,612
1999,AB,AB,3,3,Annual,0,0,615
1999,AB,AB,3,3,Annual,0,0,616
1999,AB,AB,3,3,Annual,0,0,617
1999,AB,AB,3,3,Annual,0,0,618
1999,AB,AB,3,3,Annual,0,0,619
1999,AB,AB,3,3,Annual,0,0,622
1999,AB,AB,3,3,Annual,0,0,623
1999,AB,AB,3,3,Annual,0,0,625
1999,AB,AB,3,3,Annual,0,0,626
1999,AB,AB,3,3,Annual,0,0,629
1999,AB,AB,3,3,Annual,0,0,630
1999,AB,AB,3,3,Annual,0,0,631
1999,AB,AB,3,3,Annual,0,0,650
1999,AB,AB,3,3,Annual,0,0,678
1999,AB,AB,3,3,Annual,0,0,679
1999,AB,AB,3,3,Annual,0,0,680
1999,AB,AB,3,3,Annual,0,0,681
1999,AB,AB,3,3,Annual,0,0,683
1999,AB,AB,3,3,Annual,0,0,684
1999,AB,AB,3,3,Annual,0,0,686
1999,AB,AB,3,3,Annual,0,0,687
1999,AB,AB,3,3,Annual,0,0,688
1999,AB,AB,3,3,Annual,0,0,692
1999,AB,AB,3,3,Annual,0,0,703
1999,AB,AB,3,3,Annual,0,0,708
1999,AB,AB,3,3,Annual,0,0,727
1999,AB,AB,3,3,Annual,0,0,728
1999,AB,AB,3,3,Annual,0,0,729
1999,AB,AB,3,3,Annual,0,0,730
1999,AB,AB,3,3,Annual,0,0,731
1999,AB,AB,3,3,Annual,0,0,732
1999,AB,AB,3,3,Annual,0,0,737
1999,AB,AB,3,3,Annual,0,0,738
1999,AB,AB,3,3,Annual,0,0,739
1999,AB,AB,3,3,Annual,0,0,740
1999,AB,AB,3,3,Annual,0,0,743
1999,AB,AB,3,3,Annual,0,0,744
1999,AB,AB,3,3,Annual,0,0,746
1999,AB,AB,3,3,Annual,0,0,750
1999,AB,AB,3,3,Annual,0,0,769
1999,AB,AB,3,3,Annual,0,0,771
1999,AB,AB,3,3,Annual,0,0,777
1999,AB,AB,3,3,Annual,0,0,779
1999,AB,AB,3,3,Annual,0,0,781
1999,AB,AB,3,3,Annual,0,0,786
1999,AB,AB,3,3,Annual,0,0,787
1999,AB,AB,3,3,Annual,0,0,788
1999,AB,AB,3,3,Annual,0,0,790
1999,AB,AB,3,3,Annual,0,0,791
1999,AB,AB,3,3,Annual,0,0,793
1999,AB,AB,3,3,Annual,0,0,797
1999,AB,AB,3,3,Annual,0,0,798
1999,AB,AB,3,3,Annual,0,0,799
1999,AB,AB,3,3,Annual,0,0,800
1999,AB,AB,3,3,Annual,0,0,801
1999,AB,AB,3,3,Annual,0,0,802
1999,AB,AB,3,3,Annual,0,0,804
1999,AB,AB,3,3,Annual,0,0,805
1999,AB,AB,3,3,Annual,0,0,806
1999,AB,AB,3,3,Annual,0,0,809
1999,AB,AB,3,3,Annual,0,0,811
1999,AB,AB,3,3,Annual,0,0,812
1999,AB,AB,3,3,Annual,0,0,814
1999,AB,AB,3,3,Annual,0,0,815
1999,AB,AB,3,3,Annual,0,0,818
1999,AB,AB,3,3,Annual,0,0,821
1999,AB,AB,3,3,Annual,0,0,823
1999,AB,AB,3,3,Annual,0,0,828
1999,AB,AB,3,3,Annual,0,0,829
1999,AB,AB,3,3,Annual,0,0,833
1999,AB,AB,3,3,Annual,0,0,836
1999,AB,AB,3,3,Annual,0,0,837
1999,AB,AB,3,3,Annual,0,0,838
1999,AB,AB,3,3,Annual,0,0,1016
1999,AB,AB,3,3,Annual,0,0,1018
1999,AB,AB,3,3,Annual,0,0,9593
1999,AB,AB,3,3,Annual,0,0,9607
1999,AB,AB,3,3,Annual,0,0,9609
1999,AB,AB,3,3,Annual,0,0,9687
1999,AB,AB,3,3,Annual,0,0,9787
1999,AB,AB,4,1,Annual,-1120.152163,-72.25911296,629
1999,AB,AB,4,1,Annual,-878.4501357,-56.44865302,630
1999,AB,AB,4,1,Annual,30.62951098,1.967610711,625
1999,AB,AB,4,1,Annual,382.6232746,25.4319664,609
1999,AB,AB,4,1,Annual,432.3220427,28.05220217,583
1999,AB,AB,4,1,Annual,1418.397348,91.11649927,9607
1999,AB,AB,4,1,Annual,1465.251524,94.12636703,619
1999,AB,AB,4,1,Annual,3238.916559,208.0649253,244
1999,AB,AB,4,1,Annual,3585.315721,234.704983,631
1999,AB,AB,4,1,Annual,3602.863505,231.4445317,584
1999,AB,AB,4,1,Annual,4560.205779,297.5103883,838
1999,AB,AB,4,1,Annual,5560.007518,357.1696053,626
1999,AB,AB,4,1,Annual,6791.059253,436.2512002,589
1999,AB,AB,4,1,Annual,8544.967922,567.9616256,836
1999,AB,AB,4,1,Annual,8885.148775,589.4510718,1016
1999,AB,AB,4,1,Annual,9176.491539,698.9497799,814
1999,AB,AB,4,1,Annual,9240.286106,593.9271377,600
1999,AB,AB,4,1,Annual,12585.05315,915.3421263,805
1999,AB,AB,4,1,Annual,12780.32306,820.9958219,611
1999,AB,AB,4,1,Annual,16390.92869,1052.9377,650
1999,AB,AB,4,1,Annual,18120.04076,1171.005393,617
1999,AB,AB,4,1,Annual,18968.82831,1442.528765,833
1999,AB,AB,4,1,Annual,19760.02455,1308.993867,837
1999,AB,AB,4,1,Annual,21978.53352,1427.611571,9609
1999,AB,AB,4,1,Annual,25679.03315,1650.30497,829
1999,AB,AB,4,1,Annual,26063.01296,1686.09477,612
1999,AB,AB,4,1,Annual,29247.62985,1878.839979,618
1999,AB,AB,4,1,Annual,29507.45488,1982.828438,797
1999,AB,AB,4,1,Annual,29743.06906,1987.982929,818
1999,AB,AB,4,1,Annual,30182.07752,2519.735629,811
1999,AB,AB,4,1,Annual,32215.33803,2069.713945,815
1999,AB,AB,4,1,Annual,33366.64665,2155.251117,616
1999,AB,AB,4,1,Annual,34238.03868,2254.219076,1018
1999,AB,AB,4,1,Annual,34288.31535,2218.155281,623
1999,AB,AB,4,1,Annual,34575.52909,2232.139545,686
1999,AB,AB,4,1,Annual,36840.48325,2376.415548,777
1999,AB,AB,4,1,Annual,37287.02451,2424.363773,732
1999,AB,AB,4,1,Annual,38512.08749,2538.393799,812
1999,AB,AB,4,1,Annual,40588.59389,2610.515328,622
1999,AB,AB,4,1,Annual,43328.50022,2783.381726,679
1999,AB,AB,4,1,Annual,47919.95025,3178.151524,687
1999,AB,AB,4,1,Annual,48294.56798,3104.217043,615
1999,AB,AB,4,1,Annual,54210.29771,3513.225744,587
1999,AB,AB,4,1,Annual,54641.53539,4709.361106,787
1999,AB,AB,4,1,Annual,57863.96306,3821.80315,779
1999,AB,AB,4,1,Annual,64116.52932,5360.682797,821
1999,AB,AB,4,1,Annual,78287.92418,5720.493521,790
1999,AB,AB,4,1,Annual,81529.41335,5289.644049,804
1999,AB,AB,4,1,Annual,92932.96386,6177.010576,801
1999,AB,AB,4,1,Annual,94654.52759,8059.991283,9787
1999,AB,AB,4,1,Annual,96528.96212,6763.639624,788
1999,AB,AB,4,1,Annual,106305.221,8639.064098,809
1999,AB,AB,4,1,Annual,106931.2012,7487.254867,823
1999,AB,AB,4,1,Annual,107941.6059,7022.427896,692
1999,AB,AB,4,1,Annual,116397.1932,7619.175522,743
1999,AB,AB,4,1,Annual,119151.7268,7728.244314,610
1999,AB,AB,4,1,Annual,119607.9493,7743.710285,806
1999,AB,AB,4,1,Annual,120323.763,7790.545314,597
1999,AB,AB,4,1,Annual,142451.1584,9865.472225,786
1999,AB,AB,4,1,Annual,144449.716,11045.9564,771
1999,AB,AB,4,1,Annual,150307.571,9990.550361,799
1999,AB,AB,4,1,Annual,150451.4316,9747.208648,594
1999,AB,AB,4,1,Annual,157960.5374,10479.48104,599
1999,AB,AB,4,1,Annual,158056.0787,10441.83182,9593
1999,AB,AB,4,1,Annual,161865.0708,10495.83826,683
1999,AB,AB,4,1,Annual,172945.1197,11495.2089,802
1999,AB,AB,4,1,Annual,177097.3495,11513.4444,590
1999,AB,AB,4,1,Annual,178262.1528,11824.0414,750
1999,AB,AB,4,1,Annual,179993.8441,11783.63146,688
1999,AB,AB,4,1,Annual,184104.7873,11892.66401,703
1999,AB,AB,4,1,Annual,201084.9207,14312.95533,739
1999,AB,AB,4,1,Annual,201475.3006,13225.47221,595
1999,AB,AB,4,1,Annual,207528.7913,13635.05978,680
1999,AB,AB,4,1,Annual,208266.2911,13693.75074,598
1999,AB,AB,4,1,Annual,209100.686,13531.06964,708
1999,AB,AB,4,1,Annual,225032.5778,14521.66174,769
1999,AB,AB,4,1,Annual,227365.5448,14933.56113,593
1999,AB,AB,4,1,Annual,232928.555,15327.31306,681
1999,AB,AB,4,1,Annual,233400.1782,18462.61268,791
1999,AB,AB,4,1,Annual,244167.0092,15845.89618,586
1999,AB,AB,4,1,Annual,251901.1977,16721.23307,737
1999,AB,AB,4,1,Annual,254388.0356,16429.24957,596
1999,AB,AB,4,1,Annual,270712.4394,17694.78604,588
1999,AB,AB,4,1,Annual,322635.2803,21094.93671,684
1999,AB,AB,4,1,Annual,337294.552,21935.07098,678
1999,AB,AB,4,1,Annual,337935.7807,22461.70578,746
1999,AB,AB,4,1,Annual,341007.7839,22306.04586,591
1999,AB,AB,4,1,Annual,343592.5555,22647.06725,729
1999,AB,AB,4,1,Annual,344343.1334,22698.84885,781
1999,AB,AB,4,1,Annual,352354.1044,25566.5805,800
1999,AB,AB,4,1,Annual,356334.8832,23238.7156,592
1999,AB,AB,4,1,Annual,358537.3746,23481.07183,738
1999,AB,AB,4,1,Annual,362758.1142,23863.80857,9687
1999,AB,AB,4,1,Annual,392349.7324,26017.23945,740
1999,AB,AB,4,1,Annual,407278.5748,28085.65565,793
1999,AB,AB,4,1,Annual,458091.2553,30203.88711,728
1999,AB,AB,4,1,Annual,467247.1274,31012.28539,744
1999,AB,AB,4,1,Annual,539185.9996,44312.59881,828
1999,AB,AB,4,1,Annual,656168.9581,43383.25955,727
1999,AB,AB,4,1,Annual,790381.6425,62059.06027,798
1999,AB,AB,4,1,Annual,1155523.846,75387.25215,731
1999,AB,AB,4,1,Annual,1185905.541,78504.56849,730
1999,AB,AB,4,2,Annual,-1680.228244,-30.04139841,629
1999,AB,AB,4,2,Annual,-1317.675204,-23.46827142,630
1999,AB,AB,4,2,Annual,45.94426647,0.818025227,625
1999,AB,AB,4,2,Annual,573.9349119,10.57322466,609
1999,AB,AB,4,2,Annual,648.483064,11.66257579,583
1999,AB,AB,4,2,Annual,2127.596022,37.88127123,9607
1999,AB,AB,4,2,Annual,2197.877285,39.13261009,619
1999,AB,AB,4,2,Annual,4858.374839,86.50204883,244
1999,AB,AB,4,2,Annual,5377.973581,97.57753196,631
1999,AB,AB,4,2,Annual,5404.295258,96.2220141,584
1999,AB,AB,4,2,Annual,6840.308669,123.6885943,838
1999,AB,AB,4,2,Annual,8340.011277,148.4916431,626
1999,AB,AB,4,2,Annual,10186.58888,181.3694575,589
1999,AB,AB,4,2,Annual,12817.45188,236.1274693,836
1999,AB,AB,4,2,Annual,13327.72316,245.0616091,1016
1999,AB,AB,4,2,Annual,13764.73731,290.5852003,814
1999,AB,AB,4,2,Annual,13860.42916,246.9225132,600
1999,AB,AB,4,2,Annual,18877.57972,380.5493366,805
1999,AB,AB,4,2,Annual,19170.48459,341.3252885,611
1999,AB,AB,4,2,Annual,24586.39303,437.7540724,650
1999,AB,AB,4,2,Annual,27180.06115,486.8401799,617
1999,AB,AB,4,2,Annual,28453.24246,599.7247901,833
1999,AB,AB,4,2,Annual,29640.03682,544.2082622,837
1999,AB,AB,4,2,Annual,32967.80028,593.5230342,9609
1999,AB,AB,4,2,Annual,38518.54973,686.1068047,829
1999,AB,AB,4,2,Annual,39094.51944,700.9862516,612
1999,AB,AB,4,2,Annual,43871.44478,781.1191982,618
1999,AB,AB,4,2,Annual,44261.18232,824.351928,797
1999,AB,AB,4,2,Annual,44614.60359,826.4948842,818
1999,AB,AB,4,2,Annual,45273.11628,1047.568657,811
1999,AB,AB,4,2,Annual,48323.00705,860.4741834,815
1999,AB,AB,4,2,Annual,50049.96997,896.0358747,616
1999,AB,AB,4,2,Annual,51357.05803,937.1813548,1018
1999,AB,AB,4,2,Annual,51432.47303,922.1879956,623
1999,AB,AB,4,2,Annual,51863.29363,928.0018901,686
1999,AB,AB,4,2,Annual,55260.72487,987.9839837,777
1999,AB,AB,4,2,Annual,55930.53677,1007.91824,732
1999,AB,AB,4,2,Annual,57768.13124,1055.325706,812
1999,AB,AB,4,2,Annual,60882.89083,1085.309905,622
1999,AB,AB,4,2,Annual,64992.75033,1157.178326,679
1999,AB,AB,4,2,Annual,71879.92538,1321.302078,687
1999,AB,AB,4,2,Annual,72441.85197,1290.564154,615
1999,AB,AB,4,2,Annual,81315.44656,1460.607665,587
1999,AB,AB,4,2,Annual,81962.30308,1957.895516,787
1999,AB,AB,4,2,Annual,86795.94459,1588.897322,779
1999,AB,AB,4,2,Annual,96174.79398,2228.679554,821
1999,AB,AB,4,2,Annual,117431.8863,2378.26923,790
1999,AB,AB,4,2,Annual,122294.12,2199.145517,804
1999,AB,AB,4,2,Annual,139399.4458,2568.064125,801
1999,AB,AB,4,2,Annual,141981.7914,3350.904812,9787
1999,AB,AB,4,2,Annual,144793.4432,2811.952491,788
1999,AB,AB,4,2,Annual,159457.8314,3591.651708,809
1999,AB,AB,4,2,Annual,160396.8017,3112.792245,823
1999,AB,AB,4,2,Annual,161912.4088,2919.542541,692
1999,AB,AB,4,2,Annual,174595.7898,3167.637659,743
1999,AB,AB,4,2,Annual,178727.5901,3212.982515,610
1999,AB,AB,4,2,Annual,179411.924,3219.412422,806
1999,AB,AB,4,2,Annual,180485.6445,3238.883873,597
1999,AB,AB,4,2,Annual,213676.7376,4101.525323,786
1999,AB,AB,4,2,Annual,216674.574,4592.306263,771
1999,AB,AB,4,2,Annual,225461.3565,4153.525991,799
1999,AB,AB,4,2,Annual,225677.1474,4052.357778,594
1999,AB,AB,4,2,Annual,236940.8061,4356.796702,599
1999,AB,AB,4,2,Annual,237084.118,4341.144209,9593
1999,AB,AB,4,2,Annual,242797.6062,4363.597142,683
1999,AB,AB,4,2,Annual,259417.6795,4779.080953,802
1999,AB,AB,4,2,Annual,265646.0242,4786.662278,590
1999,AB,AB,4,2,Annual,267393.2291,4915.791572,750
1999,AB,AB,4,2,Annual,269990.7661,4898.991325,688
1999,AB,AB,4,2,Annual,276157.1809,4944.32111,703
1999,AB,AB,4,2,Annual,301627.381,5950.54625,739
1999,AB,AB,4,2,Annual,302212.951,5498.430073,595
1999,AB,AB,4,2,Annual,311293.1869,5668.71425,680
1999,AB,AB,4,2,Annual,312399.4366,5693.114748,598
1999,AB,AB,4,2,Annual,313651.029,5625.480821,708
1999,AB,AB,4,2,Annual,337548.8666,6037.314993,769
1999,AB,AB,4,2,Annual,341048.3173,6208.560296,593
1999,AB,AB,4,2,Annual,349392.8325,6372.260872,681
1999,AB,AB,4,2,Annual,350100.2673,7675.747467,791
1999,AB,AB,4,2,Annual,366250.5137,6587.859453,586
1999,AB,AB,4,2,Annual,377851.7966,6951.776794,737
1999,AB,AB,4,2,Annual,381582.0534,6830.385977,596
1999,AB,AB,4,2,Annual,406068.6591,7356.527024,588
1999,AB,AB,4,2,Annual,483952.9204,8770.12424,684
1999,AB,AB,4,2,Annual,505941.828,9119.406254,678
1999,AB,AB,4,2,Annual,506903.671,9338.352281,746
1999,AB,AB,4,2,Annual,511511.6758,9273.637376,591
1999,AB,AB,4,2,Annual,515388.8333,9415.41547,729
1999,AB,AB,4,2,Annual,516514.7002,9436.943436,781
1999,AB,AB,4,2,Annual,528531.1566,10629.18986,800
1999,AB,AB,4,2,Annual,534502.3248,9661.39059,592
1999,AB,AB,4,2,Annual,537806.0619,9762.149094,738
1999,AB,AB,4,2,Annual,544137.1713,9921.270155,9687
1999,AB,AB,4,2,Annual,588524.5987,10816.54928,740
1999,AB,AB,4,2,Annual,610917.8622,11676.48393,793
1999,AB,AB,4,2,Annual,687136.8829,12557.12905,728
1999,AB,AB,4,2,Annual,700870.6911,12893.21697,744
1999,AB,AB,4,2,Annual,808778.9993,18422.76193,828
1999,AB,AB,4,2,Annual,984253.4372,18036.39335,727
1999,AB,AB,4,2,Annual,1185572.464,25800.77278,798
1999,AB,AB,4,2,Annual,1733285.77,31341.90809,731
1999,AB,AB,4,2,Annual,1778858.312,32637.91822,730
1999,AB,AB,4,3,Annual,-2800.380407,-100.1379947,629
1999,AB,AB,4,3,Annual,-2196.125339,-78.22757139,630
1999,AB,AB,4,3,Annual,76.57377745,2.726750758,625
1999,AB,AB,4,3,Annual,956.5581866,35.2440822,609
1999,AB,AB,4,3,Annual,1080.805107,38.87525265,583
1999,AB,AB,4,3,Annual,3545.99337,126.2709041,9607
1999,AB,AB,4,3,Annual,3663.128809,130.4420336,619
1999,AB,AB,4,3,Annual,8097.291398,288.3401628,244
1999,AB,AB,4,3,Annual,8963.289302,325.2584399,631
1999,AB,AB,4,3,Annual,9007.158763,320.740047,584
1999,AB,AB,4,3,Annual,11400.51445,412.2953143,838
1999,AB,AB,4,3,Annual,13900.0188,494.9721438,626
1999,AB,AB,4,3,Annual,16977.64813,604.5648582,589
1999,AB,AB,4,3,Annual,21362.4198,787.0915644,836
1999,AB,AB,4,3,Annual,22212.87194,816.8720303,1016
1999,AB,AB,4,3,Annual,22941.22885,968.6173342,814
1999,AB,AB,4,3,Annual,23100.71526,823.0750439,600
1999,AB,AB,4,3,Annual,31462.63287,1268.497789,805
1999,AB,AB,4,3,Annual,31950.80764,1137.750962,611
1999,AB,AB,4,3,Annual,40977.32172,1459.180241,650
1999,AB,AB,4,3,Annual,45300.10191,1622.8006,617
1999,AB,AB,4,3,Annual,47422.07077,1999.082634,833
1999,AB,AB,4,3,Annual,49400.06137,1814.027541,837
1999,AB,AB,4,3,Annual,54946.3338,1978.410114,9609
1999,AB,AB,4,3,Annual,64197.58288,2287.022682,829
1999,AB,AB,4,3,Annual,65157.53239,2336.620839,612
1999,AB,AB,4,3,Annual,73119.07463,2603.730661,618
1999,AB,AB,4,3,Annual,73768.6372,2747.83976,797
1999,AB,AB,4,3,Annual,74357.67265,2754.982947,818
1999,AB,AB,4,3,Annual,75455.1938,3491.895524,811
1999,AB,AB,4,3,Annual,80538.34509,2868.247278,815
1999,AB,AB,4,3,Annual,83416.61661,2986.786249,616
1999,AB,AB,4,3,Annual,85595.09671,3123.937849,1018
1999,AB,AB,4,3,Annual,85720.78838,3073.959985,623
1999,AB,AB,4,3,Annual,86438.82272,3093.339634,686
1999,AB,AB,4,3,Annual,92101.20812,3293.279946,777
1999,AB,AB,4,3,Annual,93217.56128,3359.727468,732
1999,AB,AB,4,3,Annual,96280.21874,3517.752355,812
1999,AB,AB,4,3,Annual,101471.4847,3617.699684,622
1999,AB,AB,4,3,Annual,108321.2506,3857.261087,679
1999,AB,AB,4,3,Annual,119799.8756,4404.340261,687
1999,AB,AB,4,3,Annual,120736.42,4301.880512,615
1999,AB,AB,4,3,Annual,135525.7443,4868.692218,587
1999,AB,AB,4,3,Annual,136603.8385,6526.318387,787
1999,AB,AB,4,3,Annual,144659.9076,5296.324407,779
1999,AB,AB,4,3,Annual,160291.3233,7428.931848,821
1999,AB,AB,4,3,Annual,195719.8105,7927.564101,790
1999,AB,AB,4,3,Annual,203823.5334,7330.485058,804
1999,AB,AB,4,3,Annual,232332.4096,8560.213751,801
1999,AB,AB,4,3,Annual,236636.319,11169.68271,9787
1999,AB,AB,4,3,Annual,241322.4053,9373.174969,788
1999,AB,AB,4,3,Annual,265763.0524,11972.17236,809
1999,AB,AB,4,3,Annual,267328.0029,10375.97415,823
1999,AB,AB,4,3,Annual,269854.0147,9731.80847,692
1999,AB,AB,4,3,Annual,290992.9829,10558.7922,743
1999,AB,AB,4,3,Annual,297879.3169,10709.94172,610
1999,AB,AB,4,3,Annual,299019.8733,10731.37474,806
1999,AB,AB,4,3,Annual,300809.4075,10796.27958,597
1999,AB,AB,4,3,Annual,356127.8959,13671.75108,786
1999,AB,AB,4,3,Annual,361124.29,15307.68754,771
1999,AB,AB,4,3,Annual,375768.9274,13845.08664,799
1999,AB,AB,4,3,Annual,376128.5789,13507.85926,594
1999,AB,AB,4,3,Annual,394901.3434,14522.65567,599
1999,AB,AB,4,3,Annual,395140.1966,14470.4807,9593
1999,AB,AB,4,3,Annual,404662.677,14545.32381,683
1999,AB,AB,4,3,Annual,432362.7991,15930.26984,802
1999,AB,AB,4,3,Annual,442743.3737,15955.54093,590
1999,AB,AB,4,3,Annual,445655.3819,16385.97191,750
1999,AB,AB,4,3,Annual,449984.6102,16329.97108,688
1999,AB,AB,4,3,Annual,460261.9682,16481.07037,703
1999,AB,AB,4,3,Annual,502712.3017,19835.15417,739
1999,AB,AB,4,3,Annual,503688.2516,18328.10024,595
1999,AB,AB,4,3,Annual,518821.9782,18895.71417,680
1999,AB,AB,4,3,Annual,520665.7277,18977.04916,598
1999,AB,AB,4,3,Annual,522751.715,18751.60274,708
1999,AB,AB,4,3,Annual,562581.4444,20124.38331,769
1999,AB,AB,4,3,Annual,568413.8621,20695.20099,593
1999,AB,AB,4,3,Annual,582321.3875,21240.86957,681
1999,AB,AB,4,3,Annual,583500.4455,25585.82489,791
1999,AB,AB,4,3,Annual,610417.5229,21959.53151,586
1999,AB,AB,4,3,Annual,629752.9943,23172.58931,737
1999,AB,AB,4,3,Annual,635970.089,22767.95326,596
1999,AB,AB,4,3,Annual,676781.0985,24521.75675,588
1999,AB,AB,4,3,Annual,806588.2007,29233.74747,684
1999,AB,AB,4,3,Annual,843236.3799,30398.02085,678
1999,AB,AB,4,3,Annual,844839.4517,31127.84094,746
1999,AB,AB,4,3,Annual,852519.4597,30912.12459,591
1999,AB,AB,4,3,Annual,858981.3888,31384.71823,729
1999,AB,AB,4,3,Annual,860857.8336,31456.47812,781
1999,AB,AB,4,3,Annual,880885.261,35430.63287,800
1999,AB,AB,4,3,Annual,890837.208,32204.6353,592
1999,AB,AB,4,3,Annual,896343.4366,32540.49698,738
1999,AB,AB,4,3,Annual,906895.2854,33070.90052,9687
1999,AB,AB,4,3,Annual,980874.3311,36055.16426,740
1999,AB,AB,4,3,Annual,1018196.437,38921.61309,793
1999,AB,AB,4,3,Annual,1145228.138,41857.09682,728
1999,AB,AB,4,3,Annual,1168117.818,42977.38989,744
1999,AB,AB,4,3,Annual,1347964.999,61409.20644,828
1999,AB,AB,4,3,Annual,1640422.395,60121.31118,727
1999,AB,AB,4,3,Annual,1975954.106,86002.57593,798
1999,AB,AB,4,3,Annual,2888809.616,104473.027,731
1999,AB,AB,4,3,Annual,2964763.853,108793.0607,730
1999,BC,BC,1,1,Annual,0,0,244
1999,BC,BC,1,1,Annual,0,0,252
1999,BC,BC,1,1,Annual,0,0,940
1999,BC,BC,1,1,Annual,0,0,944
1999,BC,BC,1,1,Annual,0,0,948
1999,BC,BC,1,1,Annual,0,0,955
1999,BC,BC,1,1,Annual,0,0,956
1999,BC,BC,1,1,Annual,0,0,957
1999,BC,BC,1,1,Annual,0,0,959
1999,BC,BC,1,1,Annual,0,0,962
1999,BC,BC,1,1,Annual,0,0,971
1999,BC,BC,1,1,Annual,0,0,972
1999,BC,BC,1,1,Annual,0,0,974
1999,BC,BC,1,1,Annual,0,0,975
1999,BC,BC,1,1,Annual,0,0,976
1999,BC,BC,1,1,Annual,0,0,977
1999,BC,BC,1,1,Annual,0,0,978
1999,BC,BC,1,1,Annual,0,0,980
1999,BC,BC,1,1,Annual,0,0,981
1999,BC,BC,1,1,Annual,0,0,982
1999,BC,BC,1,1,Annual,0,0,987
1999,BC,BC,1,1,Annual,0,0,990
1999,BC,BC,1,1,Annual,0,0,1002
1999,BC,BC,1,1,Annual,0,0,1003
1999,BC,BC,1,1,Annual,0,0,1004
1999,BC,BC,1,1,Annual,0,0,1005
1999,BC,BC,1,1,Annual,0,0,1006
1999,BC,BC,1,1,Annual,0,0,1007
1999,BC,BC,1,1,Annual,0,0,1009
1999,BC,BC,1,1,Annual,0,0,1010
1999,BC,BC,1,1,Annual,0,0,1011
1999,BC,BC,1,1,Annual,0,0,1012
1999,BC,BC,1,1,Annual,0,0,1013
1999,BC,BC,1,1,Annual,0,0,1017
1999,BC,BC,1,1,Annual,0.159782827,0.025347284,958
1999,BC,BC,1,1,Annual,0.232685238,0.036912219,610
1999,BC,BC,1,1,Annual,0.907122747,0.148893873,943
1999,BC,BC,1,1,Annual,10.77432224,1.768482347,960
